ID,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
0,-1.3990907495993858,1.1741389083157086,1.4131088417143718,0.16469303000345142,-1.0673381442391188,0.01532407001668604,-1.2809700242759166,0.48968054512334036,-0.37198219725650733,0.7818424010448891,-1.2102988066166376,0.5891321220995948,1.772201476693416,-1.6393894262977298,-0.834592262618014,-0.9019254709124988,-0.34370073603422785,-0.09302711017775876,0.6435309287312345,0.34982477347415086,-0.8270941025142435,-0.07579638056958439,-0.4205733718802036,-0.5247585942577777,-0.27556133443653485,-0.890457473006888,-0.1488207785672036,1.0612413832850633,-0.5544134799646874,1.1235916159035662,-0.34948019821548293,-0.6883702737740778,-2.0342462793443485,0.29957162492246725,0.5495971768023132,0.1642734681446881,0.2724693022631024,0.45610223942960054,-1.056806935922968,-1.3949841829484384,2.0140940432291927,-0.11504363660958787,-2.580043169063446,-0.8124277163796899,0.7728202108401815,-0.4604443166680361,0.1904223500319627,-0.3620515483280192,-1.1190382091161777,0.9163134921189672,-1.5174342874879538
1,3.09798997957481,0.20892226000503897,0.9312310645627249,0.8387792274966187,0.8934834051610616,-0.5105553343947625,0.900289314243942,-0.0424900497762832,0.8393998904557131,-1.3793515752044005,1.3395191674155784,-0.6207852512987013,-0.36822126655289866,0.2341070440135364,1.1173052325684485,-0.8793265578039818,0.44563547290745553,0.5169273625937391,-1.8732904765305234,-0.5707959179058024,-1.0366942871481393,-1.3336719838260709,0.07870024777657034,1.0799351803672967,-0.15071952508742756,-2.6882847668918917,1.203275921864486,0.820444057868498,-0.588538105731452,-1.0535764204809197,0.6825259860824658,-2.1209649691440267,0.35883873282024326,0.3001986813259323,-1.3503848993375387,-0.27441119143240605,-0.6138031543970291,-0.6573017648795673,1.079089776162956,-0.6313988379464341,0.41294772764924953,1.1556350502969517,0.6730347259303759,-0.43815154482254864,-0.0013162613392345111,-0.7617995866779452,1.3350923036864726,0.9019780832311894,-1.5495041431095988,-0.4562243482156238,0.22340452876959732
2,-1.7073460578996293,-0.7449818376690952,0.9621179519028946,0.6153922529168461,-0.4279425280177112,-0.014911773960506289,1.1387812416616578,1.1594908367417829,0.05546712835023391,0.7820255158146984,0.1584565366084654,-1.439135235368073,-1.8701879515283162,-1.2025793567740801,0.09486185678393325,-1.1626491688687657,0.9584930047901751,0.04556244337829855,-0.07066388220042089,0.7669376877016107,0.6290256106666132,-0.2658133512054458,0.34965073923862244,-1.7532829075770164,-1.3441520986490296,1.4712233067455762,-0.6991414005718064,-0.11634529250999166,-2.459410378712765,0.6690901594198461,-1.501152144309287,1.7601601932396482,-0.18649717414885023,1.0753200135465286,1.1318790284950695,-0.8877015555532148,0.6326802506981883,-1.3371540576617895,-0.9723198153783283,-0.22894996640807927,-0.5721442144984373,0.2992772424138844,1.3874945759501847,-0.0075191219935235604,-0.46482463526735046,0.8309861046811152,0.37312354278587584,0.319232480140773,-0.5772951414170305,-1.363845578087307,-0.347154485460723
3,0.6106254417924364,-0.17042814633802492,-1.3617705639596591,0.20604239923607987,0.6231236939156316,0.9074405003385517,-0.8738136014142942,1.2873833775183496,0.9011910452885097,1.2391952442991312,0.1574259657330338,-0.9992411133452731,0.3182837591889459,0.9657011551555394,0.8977129050901169,-0.7577320139205571,-1.5059483095654804,-0.27698007265765573,1.151711197859982,-0.6222487521180242,-0.39159320756339383,0.6645338753828898,-1.1838764599084033,1.2966850710374298,-0.3088097449978983,-1.4153447198036064,-0.47050787610075717,-0.16530259202469538,1.5670605110342128,0.8274872595824833,-1.7362148410160307,0.6068015761121479,0.6148546193588678,0.04630068248180612,-0.8017361494329251,0.8531640160927659,-0.3257911548280353,0.025663534123374163,-0.19387596346364971,-0.8353359354207545,0.4924729414988498,1.209246574535823,0.09586567199710573,-0.28790453632385243,-1.1107143039614855,-1.6603518437227334,0.2072313156640186,-0.41911916149145556,-0.5175630096735372,-1.050697341977811,-0.09632696991487703
4,-0.6891960068662637,-0.8587921991465752,0.32130766909551334,-0.4156487584785378,1.014056018439512,-0.5228578117595777,0.9266338391055189,-0.3906632233667535,0.7900536996441628,0.7060958910840222,0.060162180925891894,-0.711396964788854,-0.14167467732011518,0.47896664922561716,2.5671065195012237,-1.829718981677576,0.7445141025869911,2.006613969068654,1.2842319198102994,-0.21658509312192842,1.282273159697444,0.6297023142107188,-0.48807983653061426,1.1613773225617052,0.2987746618317962,-1.5341037643326145,-0.6103309981194873,1.2397155164327702,0.30875748007902815,1.185622308053313,-0.052254290348673016,1.4823541609815012,0.36435881858043345,0.6339919770023998,-0.5282114514092652,0.38220270291450553,-0.34443603215420365,-0.04362850334764031,0.6575281763279341,0.6612290066940701,1.2026607718990159,-1.191988536692267,-1.127448024874151,0.24635814874695788,0.4077692563878283,1.1324543485693648,-0.01662068035366627,0.9647453755484207,0.09153183337653599,0.649593316183361,-0.8180204059728186
5,-1.9854760663091178,-0.06754103669623641,-0.9822085390812146,-0.047207864615642414,0.7441345843932101,-0.47648646515740034,-1.316910282113768,0.4567781462410719,0.7539064356469478,-0.7200651334434639,-0.6682050924927434,-1.0049731129197983,0.6908264857574145,0.27602814279896365,0.7556506605523913,0.724312848520173,-0.5978970407613232,0.47839188185501225,0.7375159790820154,-0.3292158610131477,0.58407286540488,0.5447192854435752,-0.6738785632821691,1.3097970691619776,-0.2368383188316588,-0.42068505447996113,-0.6756973251724421,2.022972465648077,-1.112409645153616,1.0296725771957045,0.9829704183982054,-0.2852495677446567,0.2226859946497437,1.751876552438208,-0.7810555379881309,-0.7212974870980066,-0.5792921106685412,0.8415515159504108,-1.914387703526975,1.1087106245996132,-2.0467080990365503,-0.7939507230438266,-0.046775071333658415,0.5242643199957309,1.1198982672705033,2.5786500340343173,-1.934734749750204,-1.5564607140982523,0.2359141416865463,0.03292015627628142,1.4632234607796468
6,-0.03337892164020634,-1.3780615730633756,-2.276395554072094,1.0432179657143048,0.6457392673974924,0.9953093049965513,-1.5754158773849432,1.2726219702286716,-0.7837479993302284,-0.313310865396368,-0.3162382942087336,-0.7029337411845004,1.1586510641002212,-0.1705919696357539,-2.1393361589618634,-0.9088624560077182,1.37911749780482,-0.021475594147510595,0.7314031062807543,-1.703146638421151,-1.0916265032123902,-0.04093815699174245,0.5348244154797156,-1.4507562379774852,-0.43211950361817286,1.6281086812606536,0.675360101438591,-0.32197527812737736,-1.3560998917602969,-0.4994754923572948,0.9095849578455097,-0.15519505153034227,1.0959613430720758,-0.9005701716941493,-0.031910513460283944,0.16521382600110981,1.1623763840426913,1.842600577679366,-0.05345076312152263,1.6531227863483955,0.247739444468074,0.38859082211330975,-0.9325578113288397,-1.1977197435059361,-1.4536529274190024,0.8610417492104345,1.8407193467595744,-1.4548963405357571,0.5139437584512495,-0.3729187796051672,-1.1037322002840124
7,-0.468204058279831,0.07115144047189348,-1.428343193589808,-0.17198279893890517,-0.8810523807123396,0.1770742716115457,0.2506394017464612,-0.6756358132465854,0.3217526139012075,0.6366332567910893,-0.1973575810546347,0.08686287159723056,-1.344421143940753,0.09964366190135213,1.018458013155504,0.2029419038223184,-0.11881175698162923,1.5298325536618442,-0.870789324807062,-0.5338298817265694,-1.338045009263104,-0.7065203447551957,1.2666480476852446,-0.10372572032667034,0.7370516640199356,1.48011905919026,-0.7644211168877972,0.6275831684706081,-0.33150238307157537,1.2171319346788716,0.39030185166047676,-0.19897073824768166,1.2148633398960433,0.4881896841495929,0.7330106907907935,1.8693219654837345,0.14491457164476487,1.697735851506649,-0.5633319912033715,2.4216575884420073,0.1153090246526046,-0.6772555612909967,1.8301386247101723,-0.6174732983409938,0.5077096566560001,-0.5728847280140072,1.4669492440355774,-0.7832372517608772,0.011309149094209835,-0.46177098788536075,0.9906935453070764
8,-1.61488763054287,-0.6668020842288834,-1.715836623825982,-0.00865192245955041,-1.1827014480114368,-2.806207578867614,-0.5637560973218514,-0.5724532210196571,-0.550795898854472,-0.6785280867947063,0.3061180161260473,-0.6243524109495556,-0.28359937865223933,-2.0721392216203927,-0.6616751558835763,0.39498475589367976,0.4036851233603013,0.25024722144602296,-0.49246055712342424,0.2545432180266734,0.493459406974579,1.0888840221052274,-0.5662912132364631,-0.747499905512796,0.7462259286998779,1.5825681806632714,0.33270152744118026,-0.2789782376379526,0.28390436404795016,-0.7451054592823094,0.019068884039984284,-0.6193150774472259,0.39813136634020385,-0.35994584325185325,-0.1118728199111103,0.8966378280145925,1.1617584420957916,-1.0394504345319604,1.4965233248852796,0.9754153406963912,0.39357722908906395,-0.9913377359370786,-0.7796354767572939,-0.4541286593109354,-1.1737011362961527,0.46974343749630365,0.8182361538435371,-0.775425168495742,0.25821578948188506,-0.2819224072742191,2.77431937115218
9,-0.6711853824972066,0.4807525836579488,-1.0847929070832232,2.2574149758052653,-0.8020148081716765,0.10965094016621993,0.9638970422107125,0.8073098378704625,-0.24645213031349483,-0.14727566241669762,0.005127593743060002,-0.0741240779242202,0.2004211699709261,-0.4649387032182734,0.20419413403197553,0.7853120141685617,-1.1940660732756159,0.4208972509011048,-0.6283994611586965,0.5401265105992958,-0.5933353518954844,1.467070948626974,1.835639514092117,1.502926924448288,-0.785268753958939,0.41313031630207825,-1.8027565480053342,0.7197151926860405,0.4632059953407682,0.23740368361259945,1.0761150751382622,-0.4510025585542123,0.06536746004325407,0.5309127389410424,0.0031481844714188237,-1.8856635146363587,-0.39292908987707853,-0.14538272122564175,0.13957832568089332,-0.07358047814435288,-0.29471185064902117,1.4006952476315844,0.07505849544493634,-1.1513031475111934,-0.4810958753289653,-1.3601611926141568,0.7031915404078632,0.23684649748936337,0.8797389551862624,1.2689848866564855,1.9466286104528538
